id,donor_id,interest_category,interest_name
cru9nqfyjo,816d11d7-1a47-4037-a48d-f625d931e058,Travel and Exploration,Cruise vacations and sailing adventures
9dfyhc6xls,816d11d7-1a47-4037-a48d-f625d931e058,Health and Wellness,Holistic health practices (acupuncture herbalism)
4qias6q1vy,1c815e5f-1ef9-4a96-ae87-1ddfdb57650f,Travel and Exploration,Visiting new countries and cultures
41d02ksw52,c3cd7028-227d-47f8-97ed-054b534a3cdf,Travel and Exploration,Urban exploration and historical tours
jl8hv7b5yu,e58267b4-95c5-4914-9b71-fb3749f8ad75,Travel and Exploration,Urban exploration and historical tours
xdlvrtj6hm,e58267b4-95c5-4914-9b71-fb3749f8ad75,Outdoor Activities,"Camping (tent camping, RV camping)"
1ktz79qpz6,e58267b4-95c5-4914-9b71-fb3749f8ad75,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
c96v2y523o,2f5ce024-d518-466a-9b3a-f0b373c6f23c,Reading and Literature,Audio books and storytelling podcasts
ybr5vp2wsb,2417fa65-0562-424e-b1ff-2b0590ec7c28,Travel and Exploration,Visiting new countries and cultures
rijgyseqjr,2417fa65-0562-424e-b1ff-2b0590ec7c28,Health and Wellness,Yoga retreats wellness tourism
h5behs26ng,2417fa65-0562-424e-b1ff-2b0590ec7c28,Travel and Exploration,Urban exploration and historical tours
fybswdok8v,345a89ca-23f3-45f4-9237-4d435135c6e2,Travel and Exploration,Backpacking and adventure travel
r8ozj43g67,345a89ca-23f3-45f4-9237-4d435135c6e2,Travel and Exploration,Urban exploration and historical tours
boyjblfj3l,d9dfb3df-3b72-4db5-bd87-c589c08f674f,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
aay05cvva5,d9dfb3df-3b72-4db5-bd87-c589c08f674f,Travel and Exploration,Visiting new countries and cultures
np2cc5n3ie,d9dfb3df-3b72-4db5-bd87-c589c08f674f,Reading and Literature,Audio books and storytelling podcasts
qdkl1jhwfr,3081ad3e-b963-4253-ac1f-42a0822036cf,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
4tjlinyofp,3081ad3e-b963-4253-ac1f-42a0822036cf,Health and Wellness,Practicing mindfulness meditation
d6hp93upt3,3081ad3e-b963-4253-ac1f-42a0822036cf,Outdoor Activities,Hiking and nature walks
b8eo7bloiw,49032342-3eaf-4285-bf1e-69a4aeb4322a,Reading and Literature,Literary analysis and book discussions
kzfpzw5cnf,c4c2dd39-8e09-422d-b376-addf54c392bb,Health and Wellness,Yoga retreats wellness tourism
ohe79bjjp7,96673557-d4cc-472d-8dfe-66152db70cac,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
d16ruirpte,96673557-d4cc-472d-8dfe-66152db70cac,Reading and Literature,Reading challenges and book clubs
jriy4yfkt9,96673557-d4cc-472d-8dfe-66152db70cac,Outdoor Activities,Wilderness survival skills
2zcyiloe1y,8b301228-bd1f-4ebb-9b47-2e85a7acfb25,Outdoor Activities,Wilderness survival skills
mqchfsxab0,c1b60a82-1a32-4da6-8139-86da295427ec,Health and Wellness,Fitness obstacle course races
seqoa4p80a,4f3bfcce-c376-4bcb-a8d2-be5c1f7742d7,Outdoor Activities,Wilderness survival skills
5a1j0pcf2i,955f0ade-074f-4393-b25a-b570d0313e9f,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
wasqppm4ff,955f0ade-074f-4393-b25a-b570d0313e9f,Travel and Exploration,Urban exploration and historical tours
e8new8bfa4,955f0ade-074f-4393-b25a-b570d0313e9f,Health and Wellness,Holistic health practices (acupuncture herbalism)
h75yybu1hv,afaaa1d1-77dc-4602-bdc2-95c2671ede81,Travel and Exploration,Backpacking and adventure travel
43trw52rsr,405975b3-353c-48f0-aa5e-78c05664b514,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
6rwai90tw1,405975b3-353c-48f0-aa5e-78c05664b514,Travel and Exploration,Urban exploration and historical tours
yvn9hrazkm,405975b3-353c-48f0-aa5e-78c05664b514,Health and Wellness,Yoga retreats wellness tourism
yn57ctmrp2,ed00ad05-a679-4a2e-8e56-44a1a01b9363,Health and Wellness,Practicing mindfulness meditation
sij2rvoxho,07ba2820-2d0b-411c-9bc8-b02a8f3cbbf5,Travel and Exploration,Urban exploration and historical tours
679rof2mk6,07ba2820-2d0b-411c-9bc8-b02a8f3cbbf5,Outdoor Activities,Hiking and nature walks
stpy78n95s,ea639e03-1eee-4984-9dbe-d3381977c8a9,Outdoor Activities,Hiking and nature walks
2sahx9xjcb,015c2ed2-b249-4da9-bb78-c24bc01bfda8,Health and Wellness,Practicing mindfulness meditation
08hyr68pn8,996c3bf5-0985-4cf2-a122-a2cddc621774,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
0gkzra7aiw,996c3bf5-0985-4cf2-a122-a2cddc621774,Outdoor Activities,Hiking and nature walks
lf1cgew4xu,996c3bf5-0985-4cf2-a122-a2cddc621774,Outdoor Activities,"Camping (tent camping, RV camping)"
fj1c7t7424,88bfd87e-b40c-4911-90bb-5848217feaa1,Health and Wellness,Yoga retreats wellness tourism
01669yyfkj,88bfd87e-b40c-4911-90bb-5848217feaa1,Health and Wellness,Practicing mindfulness meditation
z3g7866zbz,88bfd87e-b40c-4911-90bb-5848217feaa1,Health & Wellness,Nutrition planning meal prepping
l4u39yczzy,3c1107e2-8968-4862-a6c5-1426fb0691f7,Travel and Exploration,Backpacking and adventure travel
s5unir5nil,2f682037-a568-495a-b7a1-1ea3412c62f5,Travel and Exploration,Ecotourism and sustainable travel
pcpsnrf4tq,2f682037-a568-495a-b7a1-1ea3412c62f5,Reading and Literature,Reading challenges and book clubs
dju9tko96b,179a078c-de8f-423b-b2c5-127c5ddfaa57,Reading and Literature,Reading challenges and book clubs
0mz6amchjw,61965c1a-c8c8-4f22-a1a5-7f09019c8779,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
5gk94b6z7u,1a6b7642-1cf4-47e1-ac92-ae3c7dee34b4,Travel and Exploration,Backpacking and adventure travel
vpim1ckbtw,1a6b7642-1cf4-47e1-ac92-ae3c7dee34b4,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
zgxacf5iwe,650ae2fa-1154-4dfd-93b6-322fc8dc0aaa,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
5rwi222z2j,650ae2fa-1154-4dfd-93b6-322fc8dc0aaa,Travel and Exploration,Backpacking and adventure travel
qf8xgkm7pe,650ae2fa-1154-4dfd-93b6-322fc8dc0aaa,Travel and Exploration,Urban exploration and historical tours
eun6d995pv,8a26a9e4-7864-4f1a-afed-af0a20b08a19,Outdoor Activities,Hiking and nature walks
x3si4g663t,6f6d7147-4993-4601-9888-7465137cef8f,Reading and Literature,Reading challenges and book clubs
iumc307ybp,6f6d7147-4993-4601-9888-7465137cef8f,Outdoor Activities,"Camping (tent camping, RV camping)"
oyruchmajx,6f6d7147-4993-4601-9888-7465137cef8f,Travel and Exploration,Urban exploration and historical tours
xuv1jb32jk,2b4d1634-1bb7-4d56-981b-16b714732f0c,Health and Wellness,Yoga retreats wellness tourism
ad2nz87z1n,2b4d1634-1bb7-4d56-981b-16b714732f0c,Travel and Exploration,Road trips and exploring scenic routes
ex3jdsbdvc,2b4d1634-1bb7-4d56-981b-16b714732f0c,Reading and Literature,Literary analysis and book discussions
mdg4xmtmo4,e27841c1-9aca-40ac-a1bd-6510b0a1e7dd,Health & Wellness,Nutrition planning meal prepping
ow6ikfzqk0,e27841c1-9aca-40ac-a1bd-6510b0a1e7dd,Outdoor Activities,"Camping (tent camping, RV camping)"
od2awktjhm,5a236741-58ff-437c-95db-34736ab8ef00,Outdoor Activities,Wilderness survival skills
ef5mp4r7xd,5a236741-58ff-437c-95db-34736ab8ef00,Outdoor Activities,"Camping (tent camping, RV camping)"
t2kao92n3v,e068b776-b700-4080-986d-1f25efed62c8,Travel and Exploration,Backpacking and adventure travel
l4xwq22em8,e068b776-b700-4080-986d-1f25efed62c8,Travel and Exploration,Visiting new countries and cultures
avncpfef6v,e068b776-b700-4080-986d-1f25efed62c8,Health & Wellness,Nutrition planning meal prepping
18x4yqqamp,25619f61-84e1-4542-a3b2-038b6431a49b,Outdoor Activities,"Camping (tent camping, RV camping)"
i33zdn8ohw,dd578375-7537-4b20-a939-ece4714c1d28,Travel and Exploration,Backpacking and adventure travel
0v6c3nwxfu,dd578375-7537-4b20-a939-ece4714c1d28,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
oqdee9ucfu,dd578375-7537-4b20-a939-ece4714c1d28,Reading and Literature,Reading challenges and book clubs
lygry063j8,8107af39-d3ec-482d-bc27-bbcac070e249,Travel and Exploration,Urban exploration and historical tours
b7nu18itjb,a49f3d1d-a2cc-4d6e-9841-297a7c36781d,Health and Wellness,Yoga retreats wellness tourism
vxaycrjnki,e08407a9-1d00-4e9b-a3ae-ebd28cc9bf36,Reading and Literature,Literary analysis and book discussions
2o7mpmdg64,e08407a9-1d00-4e9b-a3ae-ebd28cc9bf36,Health and Wellness,Holistic health practices (acupuncture herbalism)
zng1fj2dk4,bff02dfe-5389-4330-bc47-5871bd618812,Health and Wellness,Yoga retreats wellness tourism
3xxjqalekl,38e7717f-b462-4b58-992c-79b4f8e78b1b,Health and Wellness,Fitness obstacle course races
835l5sd07a,ff853704-6db1-42ff-86d9-f010f7716886,Travel and Exploration,Ecotourism and sustainable travel
yqvden73uz,ff853704-6db1-42ff-86d9-f010f7716886,Reading and Literature,Literary analysis and book discussions
js7fgdlro8,ff853704-6db1-42ff-86d9-f010f7716886,Health and Wellness,Fitness obstacle course races
eq1jbe2pvz,67260a9b-4a15-4dfb-9c52-c8882df6c63e,Travel and Exploration,Road trips and exploring scenic routes
ngyhlq9gu6,67260a9b-4a15-4dfb-9c52-c8882df6c63e,Outdoor Activities,Wilderness survival skills
bueudk6iua,f052624c-43e0-4088-b84d-a3b7ec01dc54,Outdoor Activities,"Camping (tent camping, RV camping)"
cdj0xkxxo1,2285f9a2-4005-4575-afa3-4626e87c2c6b,Travel and Exploration,Cruise vacations and sailing adventures
40di4a9iin,7ec1068d-cae3-42ef-9fb2-f48291f7eab0,Outdoor Activities,"Camping (tent camping, RV camping)"
rzlgm2bcwz,7ec1068d-cae3-42ef-9fb2-f48291f7eab0,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
vomk1ypzc4,189d3a9d-4aef-43b3-b840-7e6f23e3cdd2,Health and Wellness,Yoga retreats wellness tourism
f1l69808ha,189d3a9d-4aef-43b3-b840-7e6f23e3cdd2,Travel and Exploration,Cruise vacations and sailing adventures
syw29rcrqh,189d3a9d-4aef-43b3-b840-7e6f23e3cdd2,Reading and Literature,Reading challenges and book clubs
ye9uspa0hj,14651697-8629-4439-a39f-3782ebe4a17f,Travel and Exploration,Ecotourism and sustainable travel
3v7i0h54ti,14651697-8629-4439-a39f-3782ebe4a17f,Travel and Exploration,Visiting new countries and cultures
8m82d9hx1e,cbb2c2e8-a23d-4c73-92d9-f4f8d2bd2319,Travel and Exploration,Road trips and exploring scenic routes
oucxnugmgj,cbb2c2e8-a23d-4c73-92d9-f4f8d2bd2319,Travel and Exploration,Ecotourism and sustainable travel
yowsxzc3w0,5bf1d4e8-8915-43ad-b403-43b982f7a0de,Reading and Literature,Literary analysis and book discussions
jut7csfb7t,31178197-d467-41a4-a2ad-ff55c0eb362a,Outdoor Activities,Hiking and nature walks
evb3bx7e4c,57b62f77-e1e4-47d5-b41e-bf776ff8b59c,Health and Wellness,Practicing mindfulness meditation
r7wk3954h6,57b62f77-e1e4-47d5-b41e-bf776ff8b59c,Reading and Literature,Audio books and storytelling podcasts
0lskkevu52,57b62f77-e1e4-47d5-b41e-bf776ff8b59c,Travel and Exploration,Cruise vacations and sailing adventures
twsnwr10ps,c23e3d8d-7db3-4cc1-a4da-87a87209c30f,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
yqigerrdh9,eb87508b-f4b7-471c-a18d-013d8779f1a9,Travel and Exploration,Ecotourism and sustainable travel
p7n1uybkcn,e57c544a-160a-4db0-9ef7-8c409f45d525,Outdoor Activities,Wilderness survival skills
wk9szfxeyc,e57c544a-160a-4db0-9ef7-8c409f45d525,Health and Wellness,Fitness obstacle course races
h51zwqlqej,923bd22b-12f5-4630-ab02-29c386695647,Travel and Exploration,Ecotourism and sustainable travel
qd9tqs7m40,453f42c0-c359-449d-bd34-f7b704f775f2,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
it6qruknjd,453f42c0-c359-449d-bd34-f7b704f775f2,Health and Wellness,Holistic health practices (acupuncture herbalism)
hfz4oyuuil,453f42c0-c359-449d-bd34-f7b704f775f2,Reading and Literature,Reading challenges and book clubs
zd5ulwunyn,b6a78550-3642-49e9-828f-74f86c8fa6d1,Health and Wellness,Yoga retreats wellness tourism
victjfbppg,b6a78550-3642-49e9-828f-74f86c8fa6d1,Travel and Exploration,Visiting new countries and cultures
x0rhg4z6mj,81ceeebb-77ef-4f6e-a9a3-957bbbd463d6,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
fmtzkp230c,81ceeebb-77ef-4f6e-a9a3-957bbbd463d6,Outdoor Activities,"Camping (tent camping, RV camping)"
3tjq8haibl,81ceeebb-77ef-4f6e-a9a3-957bbbd463d6,Travel and Exploration,Ecotourism and sustainable travel
qq8uypz2sz,821c1d20-8cf1-497e-924e-e859106c9fa2,Travel and Exploration,Road trips and exploring scenic routes
dhmc6q79k6,821c1d20-8cf1-497e-924e-e859106c9fa2,Travel and Exploration,Ecotourism and sustainable travel
ao4g6vaed9,b628f240-343f-4e34-9325-ec2a8f356a05,Health and Wellness,Yoga retreats wellness tourism
s6w4b48nvi,f0efc164-22cc-4aa3-a456-9fa10d70011e,Health and Wellness,Yoga retreats wellness tourism
2xh07dq962,f0efc164-22cc-4aa3-a456-9fa10d70011e,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
0quybvno7v,cc80dd2c-7239-4612-84c8-40f9e131a70c,Health and Wellness,Practicing mindfulness meditation
sj5ku8diw0,cc80dd2c-7239-4612-84c8-40f9e131a70c,Health and Wellness,Fitness obstacle course races
v15s7yg00x,8d65c830-d49b-4775-9e0c-8d5a147d319d,Travel and Exploration,Backpacking and adventure travel
5j0sn6o0il,19209e14-434d-440e-acaa-9310d23b6f45,Health and Wellness,Fitness obstacle course races
4wwdtpbete,04346619-f18e-42eb-9374-d60fc94bf18d,Health and Wellness,Yoga retreats wellness tourism
bvua1djnrl,04346619-f18e-42eb-9374-d60fc94bf18d,Reading and Literature,Reading challenges and book clubs
afrf7dcebi,04346619-f18e-42eb-9374-d60fc94bf18d,Outdoor Activities,"Camping (tent camping, RV camping)"
th5d7zcpa1,633bfd40-4b6b-4030-9427-13303c15dc98,Outdoor Activities,"Camping (tent camping, RV camping)"
d3tdcwp0d2,633bfd40-4b6b-4030-9427-13303c15dc98,Reading and Literature,Audio books and storytelling podcasts
xo9okgc9v7,633bfd40-4b6b-4030-9427-13303c15dc98,Reading and Literature,Literary analysis and book discussions
tdf5jwqcfj,3ee8e075-960b-4bad-9285-a0b87422554b,Health and Wellness,Yoga retreats wellness tourism
yt0stv72kg,bb833c4f-f25c-4d3c-a564-6d194e7e0012,Health and Wellness,Yoga retreats wellness tourism
vmncsso7rd,beea4c63-dfd7-4603-b9d8-ec530af98c11,Reading and Literature,Literary analysis and book discussions
ukht4m5wgr,fb02ada2-e615-472a-ac15-654e4c78ffbf,Health and Wellness,Fitness obstacle course races
07yglh0c7c,fb02ada2-e615-472a-ac15-654e4c78ffbf,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
uewam8aeb8,b1a1a1ed-10ca-4907-93a8-9f43a5d89ed0,Health and Wellness,Yoga retreats wellness tourism
o0ceg4paxq,b1a1a1ed-10ca-4907-93a8-9f43a5d89ed0,Travel and Exploration,Road trips and exploring scenic routes
f2ed813hyg,0b2d4489-0c42-4a0c-8861-a46c9a6a0555,Health and Wellness,Fitness obstacle course races
fpy44ws74u,0b2d4489-0c42-4a0c-8861-a46c9a6a0555,Travel and Exploration,Ecotourism and sustainable travel
qdpzjr8xij,af14b345-3671-4898-801a-937e4abc77b8,Health & Wellness,Nutrition planning meal prepping
ggim77ols6,71d0f278-a5ac-4d10-ad46-809ca9e48d3a,Reading and Literature,Literary analysis and book discussions
2hym1lgkq9,71d0f278-a5ac-4d10-ad46-809ca9e48d3a,Reading and Literature,Audio books and storytelling podcasts
4xb5cnjflk,71d0f278-a5ac-4d10-ad46-809ca9e48d3a,Reading and Literature,Reading challenges and book clubs
oosrbkzdge,450e5816-4a0c-49b2-a8d5-ffeabe1ac073,Travel and Exploration,Urban exploration and historical tours
may46414wm,afc6ed18-6abc-4072-bc63-809a716a1639,Reading and Literature,"Non-fiction (biographies, history, self-help, psychology)"
z3cpk01245,afc6ed18-6abc-4072-bc63-809a716a1639,Travel and Exploration,Visiting new countries and cultures
h6oo9rtwou,6355eb46-7f5f-4e4c-bd98-505a14d9ff8a,Travel and Exploration,Urban exploration and historical tours
4unfi8nc82,6355eb46-7f5f-4e4c-bd98-505a14d9ff8a,Reading and Literature,Audio books and storytelling podcasts
k4054twv7t,1debd7bd-d621-4005-a721-8895d7dafd87,Health and Wellness,Fitness obstacle course races
s8n98ggu4z,01170fce-33a9-44c3-8990-1891c89b08ab,Outdoor Activities,"Camping (tent camping, RV camping)"
l2cfnch32e,2852573c-f4bc-4907-8202-b5be8a0ccedc,Health and Wellness,Yoga retreats wellness tourism
k5haj39g1a,2852573c-f4bc-4907-8202-b5be8a0ccedc,Travel and Exploration,Backpacking and adventure travel
o6c0lppjtd,49ffc478-78ae-4ba1-a2c5-b77a3f7de45b,Outdoor Activities,Hiking and nature walks
32j7tb6cq2,49ffc478-78ae-4ba1-a2c5-b77a3f7de45b,Travel and Exploration,Backpacking and adventure travel
hx45w4id8e,304ea99a-2c46-4be8-a510-5f8138f65faf,Reading and Literature,"Fiction (novels, short stories, fantasy, science fiction)"
mou57g419y,304ea99a-2c46-4be8-a510-5f8138f65faf,Travel and Exploration,Urban exploration and historical tours
mfujyc2q9h,a73e1650-f132-4afd-8386-236dd8820d46,Reading and Literature,Audio books and storytelling podcasts
ynjwqyylle,1508a870-ce1d-443b-85ae-192cdc3531bc,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
6hjhp52zup,1508a870-ce1d-443b-85ae-192cdc3531bc,Health and Wellness,Practicing mindfulness meditation
e9erurl6yy,69db4a94-2f02-4689-999c-5300dacf8d61,Travel and Exploration,Backpacking and adventure travel
giex6il6aq,69db4a94-2f02-4689-999c-5300dacf8d61,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
451tkdaz20,019b7753-5b69-42be-9b68-9d11394df183,Travel and Exploration,Cruise vacations and sailing adventures
np8rvcudvp,019b7753-5b69-42be-9b68-9d11394df183,Outdoor Activities,"Camping (tent camping, RV camping)"
4tfbvz625q,019b7753-5b69-42be-9b68-9d11394df183,Health and Wellness,Yoga retreats wellness tourism
g250fuecer,4ef45869-4153-4e60-85d9-f53563b14c2d,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
7g0az47uqa,eb0c7204-7de8-4be7-978b-0a0369ebf743,Travel and Exploration,Visiting new countries and cultures
jtybmtja1b,eb0c7204-7de8-4be7-978b-0a0369ebf743,Health and Wellness,Fitness obstacle course races
2am9im00az,eb0c7204-7de8-4be7-978b-0a0369ebf743,Outdoor Activities,Hiking and nature walks
1nmmwaorez,c32d3380-a6b3-416e-a283-8f7854443d50,Health & Wellness,Nutrition planning meal prepping
8htu22saje,c32d3380-a6b3-416e-a283-8f7854443d50,Outdoor Activities,"Camping (tent camping, RV camping)"
3ju47sffre,c32d3380-a6b3-416e-a283-8f7854443d50,Reading and Literature,Reading challenges and book clubs
rgxia8f4zs,959b918c-2a29-42c2-a73d-dd5cc91ce5e9,Travel and Exploration,Backpacking and adventure travel
nl17l67kah,959b918c-2a29-42c2-a73d-dd5cc91ce5e9,Travel and Exploration,Visiting new countries and cultures
s71v1a5io5,c59d7218-625c-4008-b959-57665a433f6b,Health and Wellness,Yoga retreats wellness tourism
mcsk7vpdd5,694986ab-fd3e-45bb-b093-7218d7c08813,Outdoor Activities,"Camping (tent camping, RV camping)"
ogfsqs06xi,694986ab-fd3e-45bb-b093-7218d7c08813,Travel and Exploration,Urban exploration and historical tours
9kqbk4ezbe,a3d6bbd3-14a9-4be5-b677-a015ecb68e84,Travel and Exploration,Backpacking and adventure travel
es51g63uzc,cce41020-05d5-4452-bb45-35a4203cb747,Health and Wellness,Holistic health practices (acupuncture herbalism)
c9ionuadza,cce41020-05d5-4452-bb45-35a4203cb747,Reading and Literature,Audio books and storytelling podcasts
w647pvbxg8,cce41020-05d5-4452-bb45-35a4203cb747,Health & Wellness,Nutrition planning meal prepping
k81ele0mmu,f18742c4-db8b-4efa-8cf1-469e1d6e356a,Reading and Literature,"Poetry and poetic forms (haiku, sonnets, free verse)"
kjv2p3wphj,44cb141f-df48-408e-ac9a-c5fdb66eb199,Travel and Exploration,Backpacking and adventure travel
ei7r2slkn6,44cb141f-df48-408e-ac9a-c5fdb66eb199,Outdoor Activities,Wilderness survival skills
